0.047,0.009,0.003,0.021,0.009,0.028,0.023,0.007,0.000,0.002,0.130,0.003,0.001,0.000,0.001,0.001
0.003,0.015,0.009,0.019,0.001,0.003,0.002,0.018,0.000,0.000,0.000,0.004,0.001,0.000,0.000,0.002
