0.119,0.086,0.061,0.086,0.117,0.060,0.057,0.134,0.119,0.050,0.050,0.068,0.068,0.070,0.071,0.064,0.116,0.111,0.108,0.072,0.074,0.068,0.084,0.074,0.067,0.113,0.029,0.300,0.450,0.066,0.059,0.048,0.053,0.053,0.060,0.050,0.050,0.054,0.054,0.014,0.054,0.059,0.061,0.061,0.060,0.053,0.039,0.052,0.063,0.055,0.054,0.059,0.076,0.148,0.137,0.142,0.085,0.083,0.056,0.103,0.073,0.050,0.050,0.064,0.064,0.044,0.065,0.049,0.081,0.082,0.078,0.064,0.049,0.059,0.074,0.063,0.062,0.074,0.066,0.170,0.188,0.074,0.087,0.065,0.056,0.102,0.070,0.050,0.050,0.064,0.064,0.034,0.066,0.049,0.078,0.078,0.074,0.063,0.057,0.060,0.078,0.066,0.062,0.071
0.105,0.098,0.074,0.136,0.097,0.107,0.057,0.123,0.097,0.050,0.050,0.066,0.066,0.063,0.068,0.057,0.101,0.096,0.094,0.069,0.058,0.061,0.078,0.062,0.065,0.098,0.079,0.144,0.112,0.339,0.086,0.068,0.057,0.101,0.066,0.050,0.050,0.063,0.063,0.050,0.064,0.046,0.075,0.076,0.073,0.063,0.035,0.059,0.070,0.067,0.061,0.069,0.072,0.144,0.195,0.017,0.108,0.046,0.055,0.120,0.090,0.050,0.050,0.068,0.068,0.033,0.070,0.060,0.093,0.084,0.082,0.068,0.097,0.067,0.089,0.075,0.066,0.088,0.119,0.086,0.061,0.086,0.117,0.060,0.057,0.134,0.119,0.050,0.050,0.068,0.068,0.070,0.071,0.064,0.116,0.111,0.108,0.072,0.074,0.068,0.084,0.074,0.067,0.113
