0.095,0.110,0.094,0.100,0.095,0.102,0.057,0.120,0.091,0.050,0.050,0.066,0.066,0.054,0.068,0.057,0.097,0.091,0.089,0.068,0.062,0.061,0.079,0.062,0.065,0.093,0.075,0.136,0.160,0.049,0.092,0.091,0.056,0.114,0.080,0.050,0.050,0.066,0.066,0.038,0.068,0.055,0.087,0.081,0.079,0.066,0.070,0.060,0.081,0.062,0.064,0.083,0.105,0.098,0.074,0.136,0.097,0.107,0.057,0.123,0.097,0.050,0.050,0.066,0.066,0.063,0.068,0.057,0.101,0.096,0.094,0.069,0.058,0.061,0.078,0.062,0.065,0.098,0.061,0.145,0.263,0.012,0.094,0.043,0.052,0.111,0.077,0.050,0.050,0.063,0.063,0.098,0.065,0.046,0.083,0.076,0.075,0.067,0.099,0.065,0.064,0.067,0.064,0.080
0.108,0.096,0.077,0.063,0.115,0.057,0.057,0.131,0.112,0.050,0.050,0.068,0.068,0.061,0.071,0.063,0.111,0.105,0.102,0.071,0.078,0.068,0.085,0.074,0.067,0.107,0.046,0.189,0.287,0.012,0.084,0.037,0.053,0.073,0.112,0.050,0.050,0.059,0.059,0.021,0.060,0.082,0.097,0.092,0.092,0.061,0.086,0.061,0.076,0.063,0.060,0.099,0.105,0.098,0.074,0.136,0.097,0.107,0.057,0.123,0.097,0.050,0.050,0.066,0.066,0.063,0.068,0.057,0.101,0.096,0.094,0.069,0.058,0.061,0.078,0.062,0.065,0.098,0.072,0.144,0.195,0.017,0.108,0.046,0.055,0.120,0.090,0.050,0.050,0.068,0.068,0.033,0.070,0.060,0.093,0.084,0.082,0.068,0.097,0.067,0.089,0.075,0.066,0.088
