0.003,0.121,0.110,0.016,0.003,0.038,0.000,0.089,0.004,0.024,0.038,0.271,0.028,0.007,0.052,0.021
0.003,0.022,0.125,0.043,0.003,0.087,0.000,0.048,0.004,0.002,0.023,0.354,0.027,0.017,0.009,0.050
