0.102,0.078,0.059,0.080,0.106,0.058,0.070,0.288,0.103,0.050,0.050,0.081,0.082,0.062,0.086,0.044,0.095,0.091,0.088,0.065,0.061,0.065,0.063,0.068,0.064,0.092,0.105,0.098,0.074,0.136,0.097,0.107,0.057,0.123,0.097,0.050,0.050,0.066,0.066,0.063,0.068,0.057,0.101,0.096,0.094,0.069,0.058,0.061,0.078,0.062,0.065,0.098,0.105,0.098,0.074,0.136,0.097,0.107,0.057,0.123,0.097,0.050,0.050,0.066,0.066,0.063,0.068,0.057,0.101,0.096,0.094,0.069,0.058,0.061,0.078,0.062,0.065,0.098,0.119,0.086,0.061,0.086,0.117,0.060,0.057,0.134,0.119,0.050,0.050,0.068,0.068,0.070,0.071,0.064,0.116,0.111,0.108,0.072,0.074,0.068,0.084,0.074,0.067,0.113
0.102,0.078,0.059,0.080,0.106,0.058,0.070,0.288,0.103,0.050,0.050,0.081,0.082,0.062,0.086,0.044,0.095,0.091,0.088,0.065,0.061,0.065,0.063,0.068,0.064,0.092,0.090,0.090,0.072,0.128,0.087,0.104,0.071,0.268,0.083,0.050,0.050,0.078,0.079,0.056,0.083,0.039,0.082,0.079,0.076,0.062,0.048,0.058,0.059,0.057,0.062,0.080,0.105,0.098,0.074,0.136,0.097,0.107,0.057,0.123,0.097,0.050,0.050,0.066,0.066,0.063,0.068,0.057,0.101,0.096,0.094,0.069,0.058,0.061,0.078,0.062,0.065,0.098,0.105,0.098,0.074,0.136,0.097,0.107,0.057,0.123,0.097,0.050,0.050,0.066,0.066,0.063,0.068,0.057,0.101,0.096,0.094,0.069,0.058,0.061,0.078,0.062,0.065,0.098
